patient_zip3,population,density,age_median,age_60s,age_70s,married,never_married,family_size,income_household_median,income_household_10_to_15,income_household_75_to_100,income_household_100_to_150,income_household_150_over,income_household_six_figure,income_individual_median,home_ownership,housing_units,rent_median,rent_burden,education_less_highschool,education_highschool,education_bachelors,education_college_or_above,labor_force_participation,unemployment_rate,self_employed,farmer,race_white,race_other,race_multiple,hispanic,disabled,poverty,limited_english,veteran,Ozone
778,9465.694444,404.447222,40.384375,12.976471,12.473529,50.470588,29.2,3.499062,59276.55556,3.736364,9.527273,13.248485,12.966667,26.215152,31670.53333,73.787879,3446.638889,884.423077,26.5125,12.747059,32.579412,16.517647,26.208824,54.135294,5.146875,14.17931,13.272414,75.555882,1.841176,5.158824,19.785294,21.011765,12.739394,2.281818,6.847059,39.660006
779,4977.0,41.138235,42.390625,16.185294,7.161765,57.161765,22.126471,3.166061,63576.59259,3.179412,11.626471,16.817647,10.770588,27.588235,34733.96774,76.447059,1836.5,873.105263,27.28,16.629412,33.273529,12.405882,16.244118,59.632353,4.597059,11.314815,9.640741,84.661765,3.658824,7.664706,33.461765,15.570588,10.605882,1.891176,7.638235,35.085783
780,10659.17857,88.694643,41.243396,13.030189,9.679245,54.954717,26.066038,3.688491,69572.44444,5.371698,14.592453,16.666038,12.6,29.266038,31619.71429,79.469811,3428.214286,947.882353,28.2,21.311321,31.750943,13.841509,21.356604,52.856604,4.10566,15.793878,7.302041,78.388679,3.9,15.324528,57.173585,15.671698,15.677358,9.660377,9.024528,36.45954
781,11771.21429,101.897619,41.171795,15.615,9.2975,54.1175,25.795,3.240256,73785.80556,4.1975,11.55,15.855,13.5975,29.4525,33600.56757,75.4875,4125.952381,1045.821429,26.56,13.9,36.29,13.625,20.7375,53.125,4.633333,11.959459,11.048649,76.465,5.1725,13.2475,42.955,16.935,11.235,3.3075,10.075,36.485383
782,30021.27869,1155.22459,34.7,9.155738,5.416393,42.768852,38.642623,3.369333,63689.9,4.38,11.61,14.248333,12.941667,27.19,33644.06557,54.258333,10875.81967,1172.533333,32.367797,15.593443,23.740984,17.880328,29.77541,65.903279,5.652459,12.953333,0.47,63.847541,8.27541,15.857377,59.270492,14.521667,16.408333,6.771667,12.02459,36.824666
783,5250.0,49.881818,39.970732,13.77619,8.790476,47.733333,29.261905,3.61439,48620.55263,7.445238,12.535714,12.057143,6.130952,18.188095,24644.07895,72.138095,1860.022727,897.166667,27.542857,25.166667,33.130952,9.5,13.990476,51.740476,5.558537,10.819512,5.282927,80.266667,3.292857,14.047619,70.938095,22.359524,19.566667,9.733333,7.361905,34.411695
784,17738.11111,798.2,36.283333,10.222222,6.316667,44.677778,32.761111,3.415556,55745.29412,5.277778,14.933333,11.461111,8.955556,20.416667,28367.83333,51.766667,6527.722222,1082.588235,31.08125,19.238889,31.15,14.088889,20.255556,57.938889,5.072222,11.464706,0.664706,68.972222,3.344444,19.188889,62.761111,13.455556,15.561111,4.016667,10.366667,33.551426
785,22496.0,257.521312,35.984746,10.613559,7.822034,44.837288,35.162712,3.715085,41202.76923,11.123729,9.481356,9.69322,5.079661,14.772881,21242.01818,72.944068,6654.459016,729.666667,32.9125,34.325424,27.598305,10.69661,15.832203,52.816949,7.398305,16.908929,2.198214,70.877966,8.259322,19.677966,91.005085,15.362712,30.518644,22.138983,3.728814,31.469791
786,18516.46875,141.35625,43.963492,14.73125,9.007813,55.8625,25.7,3.137302,77645.26667,3.346032,13.85873,18.95873,16.85873,35.81746,37083.08197,78.703175,6567.890625,1198.42,29.445833,11.170312,29.660937,19.5875,29.198438,59.757813,4.201587,15.989655,6.827586,80.792187,5.464062,8.053125,28.204687,14.882813,11.3375,2.666667,10.842187,38.813311
787,25708.59091,1239.488636,35.968182,8.909091,4.290909,45.665909,39.829545,3.057209,94496.09302,2.497674,12.709302,17.037209,26.939535,43.976744,50743.86047,54.832558,10801.02273,1534.511628,29.509302,8.495455,13.275,33.547727,56.315909,71.547727,4.034091,17.84186,0.397674,67.468182,8.497727,8.365909,30.181818,8.240909,11.202326,4.497674,4.8,41.33069
788,5067.735294,7.688235,42.810345,13.123333,10.623333,46.36,31.703333,3.461786,55798.20833,6.666667,14.573333,9.033333,7.636667,16.67,23893.48,77.153333,1651.294118,744.875,29.65,21.083333,23.856667,16.51,22.543333,50.513333,3.103333,16.255556,6.955556,85.163333,2.203333,11.316667,50.163333,22.731034,17.736667,7.41,9.176667,38.03624
789,2789.0,17.04,49.6375,16.2875,12.0375,56.908333,21.716667,3.131667,69510.9,2.445833,14.55,15.779167,11.9625,27.741667,35601.16667,84.179167,1031.44,951.8,24.838462,12.6625,34.866667,16.733333,22.1625,55.9125,3.3,14.858333,19.583333,80.933333,4.829167,4.079167,19.154167,15.370833,7.666667,2.075,8.5875,36.901679
790,2958.246575,81.682192,37.963636,11.814706,9.405882,54.289706,25.314706,3.348806,56944.08475,4.216418,12.765672,12.579104,9.862687,22.441791,30816.88525,74.823881,1011.164384,802.44898,25.7,18.619403,31.385075,15.855224,20.574627,59.539706,3.804412,14.487273,10.932727,84.663235,3.292647,8.680882,31.839706,13.513235,12.640299,4.859701,5.935294,43.372778
791,16769.64286,731.814286,36.964286,10.478571,6.428571,49.057143,29.178571,3.165,58810.5,4.3,13.964286,12.542857,10.071429,22.614286,32922.21429,56.714286,6390.0,961,28.485714,14.385714,29.278571,15.135714,21.921429,60.914286,3.235714,13.08,0.82,81.057143,3.214286,6.842857,32.207143,12.707143,14.642857,4.207143,9.307143,45.449899
792,944.096774,1.274194,47.51,13.63,15.57,56.773333,22.1,3.291667,49222.34615,5.346667,8.47,13.183333,9.913333,23.096667,30079.6,74.386667,338.193548,639.466667,21.478571,18.5,29.56,17.94,21.943333,58.746667,2.72,17.127778,14.077778,80.463333,8.78,7.283333,28.013333,17.263333,10.563333,2.33,8.96,43.98175
793,3069.191489,21.880851,36.93913,10.102174,8.241304,56.147826,26.43913,3.624783,58982.74419,6.297826,11.708696,14.613043,9.847826,24.46087,30062.5814,75.15,1061.680851,766.323529,24.215152,22.978261,30.826087,12.465217,17.178261,57.33913,3.828261,15.622222,6.952778,79.969565,5.845652,11.267391,44.095652,18.332609,16.015217,6.780435,4.356522,44.443514
794,18716.73333,1019.506667,30.371429,8.378571,4.778571,35.985714,46.65,3.146923,48238.92308,6.7,10.415385,11.8,7.676923,19.476923,25137.57143,47.846154,7234.266667,978,38.838462,15.746154,27.969231,16.369231,27.738462,62.035714,5.442857,10.992857,0.65,70.364286,6.942857,9.678571,40.492857,13.335714,23.346154,3.446154,5.064286,44.97806
795,2003.404255,4.510638,43.140426,14.246809,9.468085,57.229787,20.661702,3.09383,60737.86364,5.061702,11.561702,14.759574,10.255319,25.014894,31459.36364,81.059574,730,771,23.05,14.789362,35.370213,14.087234,19.942553,57.393617,5.238298,13.013889,13.955556,87.410638,4.340426,5.376596,23.095745,18.595745,10.982979,2.480851,7.595745,41.462535
796,19621.71429,341.8,30.028571,6.9,3.971429,41.0,44.957143,3.105,57471.83333,3.9,12.8,15.133333,9.333333,24.466667,25896.14286,49.75,7094.714286,977.666667,29.383333,10.583333,26.833333,17.1,27.1,65.8,3.057143,10.583333,1.866667,69.871429,8.471429,7.928571,26.742857,11.428571,13.25,2.35,9.057143,41.89495
797,8916.96,240.716,35.397778,9.597826,6.167391,54.317391,26.902174,3.353409,72071.69048,3.328889,14.122222,16.808889,14.28,31.088889,37593.66667,70.722222,3262.2,943.151515,25.12069,20.03913,32.971739,12.069565,17.382609,62.821739,2.764444,11.855263,3.831579,75.678261,12.165217,7.736957,49.141304,9.975556,11.946667,6.422222,4.63913,44.588647
798,3353.666667,67.471429,40.873684,13.565,9.405,53.88,27.62,3.438,39684.5,11.13,8.195,8.505,2.86,11.365,24524.16667,66.795,1116.238095,689,31.3,34.19,22.015,15.435,20.215,52.935,3.605,17.377778,2.85,69.14,13.16,15.415,69.115,18.545,24.32,26.755,5.515,44.787114
799,32488.2,923.844,32.596,8.036,4.756,43.208,39.964,3.443182,53145.22727,6.040909,10.668182,12.386364,8.55,20.936364,27457.75,54.636364,10941.52,966.454545,32.027273,18.125,22.116667,19.0625,27.495833,65.732,6.65,12.695652,0.086957,59.596,13.18,19.524,71.576,13.7,20.422727,20.577273,15.775,46.036865
800,33840.18519,1214.018519,38.1,11.192593,5.737037,49.725926,32.011111,3.23,90399.12,1.940741,14.477778,19.625926,20.307407,39.933333,45597.84615,65.862963,12592.51852,1625.2,32.304167,11.155556,21.37037,25.574074,41.081481,73.218519,3.985185,13.218519,0.118519,70.903704,5.255556,9.088889,24.485185,9.685185,8.677778,3.418519,7.07037,44.912534
801,21242.71429,564.774286,42.411429,13.291429,6.951429,60.108571,25.591429,3.047429,111529.1143,1.674286,12.911429,23.402857,31.551429,54.954286,50567.17143,81.062857,8067.914286,1602.588235,28.830303,3.508571,19.382857,30.317143,47.485714,67.857143,3.72,15.422857,3.588571,85.577143,2.485714,6.497143,11.454286,9.397143,5.188571,0.645714,8.791429,47.298244
802,25753.56818,2463.897727,35.8175,8.985,5.3875,41.6875,41.2825,2.975,79939.075,2.895,13.9925,18.515,19.72,38.235,46062.075,51.4475,10904.45455,1549.1,32.3525,9.23,18.4675,30.0975,48.7775,73.745,4.46,14.6,0.061538,72.3325,6.5425,9.8925,27.99,10.2125,10.49,3.32,5.455,42.415252
803,21435.0,1413.25,32.0,8.333333,5.55,32.25,55.583333,2.798,83253.6,2.98,10.02,14.66,29.12,43.78,35216.16667,54.3,8831.333333,1743.6,43.76,1.916667,7.333333,36.133333,77.816667,61.95,7.0,20.66,0.28,84.633333,1.516667,6.233333,9.933333,6.566667,17.7,1.58,3.216667,47.489305
804,3962.052632,27.333333,47.261538,19.650943,9.439623,50.860377,28.611321,2.8925,80886.90909,2.84717,12.818868,17.060377,18.724528,35.784906,42839.14286,79.556604,1578.105263,1337.117647,29.616667,4.458491,21.988679,25.556604,40.007547,65.777358,6.271154,16.77234,0.76383,92.371698,0.979245,4.126415,6.581132,9.439623,10.833962,0.703774,9.945283,48.289147
805,18952.78125,306.4875,41.729032,13.340625,8.790625,60.709375,25.034375,2.910938,94407.66667,2.80625,16.565625,22.034375,21.78125,43.815625,44795.83871,81.00625,7430.46875,1601.875,33.195455,4.225,19.565625,28.128125,45.0625,67.8625,3.2625,15.6875,1.178125,89.753125,1.953125,5.103125,13.990625,11.159375,7.096875,1.984375,8.23125,46.549589
806,11189.85185,170.359259,38.892308,12.034615,5.730769,58.907692,24.9,3.399615,79382.25,2.85,13.926923,22.523077,16.111538,38.634615,39586.36,79.811538,3771.518519,1307.347826,29.515,12.934615,31.084615,16.896154,22.669231,69.180769,5.253846,14.342308,6.619231,85.234615,3.95,8.503846,25.884615,12.273077,10.265385,3.015385,10.434615,46.530398
807,2068.363636,38.590909,41.560606,14.672727,9.312121,56.181818,22.615152,3.071515,58934.64516,4.730303,13.157576,15.963636,6.663636,22.627273,31685.74194,69.360606,780.030303,780.730769,23.956522,9.40303,29.584848,13.409091,21.124242,61.387879,4.196875,19.004167,16.183333,89.809091,2.70303,5.924242,17.784848,13.639394,14.827273,2.324242,9.887879,46.762603
808,3296.358974,78.107692,45.410256,17.684615,9.774359,55.54359,21.469231,2.945,59327.02941,4.552632,11.992105,16.457895,10.047368,26.505263,33928.42105,74.736842,1180.512821,1016.3,28.003704,6.55641,31.266667,16.212821,26.164103,59.25641,4.868421,17.070588,13.282353,90.54359,1.348718,5.205128,10.430769,15.210526,10.231579,1.063158,13.328205,47.276907
809,19483.41935,772.451613,35.91,10.266667,4.723333,52.4,30.79,3.123214,80678,2.167857,13.053571,18.996429,17.692857,36.689286,39989.82759,67.657143,7425.774194,1510.24,30.976,4.583333,23.016667,22.453333,36.17,68.566667,5.066667,11.037931,0.348276,74.39,3.37,11.163333,18.173333,13.796429,8.414286,1.339286,21.37,44.961144
810,4546.461538,34.113462,45.405882,16.603922,11.235294,50.74902,26.668627,3.20451,46265.69565,7.184314,11.898039,9.701961,5.060784,14.762745,26809.90196,73.090196,1787.980769,847.775,40.108824,9.864706,32.37451,13.684314,20.198039,50.043137,4.852,15.238462,11.487179,85.931373,3.141176,7.747059,28.629412,20.668627,18.837255,2.056863,9.023529,45.680556
811,2536.551724,23.158621,46.192857,20.162069,9.313793,52.127586,23.762069,3.008214,48412.72,8.375862,9.027586,11.934483,7.593103,19.527586,25909.73077,75.196552,1035.068966,811.409091,30.93,10.934483,30.410345,16.024138,26.106897,53.382759,7.842857,16.329167,4.520833,77.22069,4.47931,13.451724,39.468966,22.448276,13.931034,5.87931,11.913793,45.873139
812,3113.517241,13.962069,51.553846,21.992593,15.996296,62.277778,21.092593,2.55037,70748.69565,3.762963,10.177778,16.062963,13.196296,29.259259,36206.91667,84.474074,1225.62069,1032.285714,33.125,5.637037,26.377778,27.962963,41.214815,51.759259,3.946154,14.483333,2.566667,95.42963,0.537037,2.503704,6.314815,13.914815,9.551852,0.181481,10.737037,47.079618
813,4678.8,5.52,50.028571,23.666667,7.613333,55.066667,29.026667,2.737857,59866.76923,3.633333,17.573333,10.94,9.026667,19.966667,31152.42857,76.866667,1904.866667,968.888889,28.675,7.253333,31.306667,18.133333,33.373333,57.173333,3.413333,13.316667,8.725,83.746667,1.966667,2.92,8.313333,20.593333,12.333333,1.053333,7.1,46.723209
814,3787.0,7.278261,50.465217,17.613043,13.704348,58.204348,20.456522,2.857826,60269.7619,4.452174,14.96087,14.878261,9.130435,24.008696,32285.95,77.408696,1526.782609,1046.055556,30.7,7.447826,30.7,21.178261,30.991304,56.591304,4.021739,20.34,6.62,94.365217,0.952174,3.182609,9.382609,17.8,11.147826,1.369565,11.047826,47.193712
815,10831.57143,173.321429,45.9,20.8,8.871429,56.45,22.942857,2.845,69357.76923,2.221429,14.542857,17.5,10.107143,27.607143,34193.78571,76.535714,4345.071429,1106.7,29.31,7.664286,26.457143,21.057143,30.692857,59.514286,4.714286,13.623077,4.653846,92.357143,1.221429,4.45,10.514286,14.05,9.3,0.6,12.007143,46.678399
816,4711.705882,9.5,40.84,13.55,6.409375,52.76875,32.796875,3.163,82168.82143,1.890625,13.29375,23.45,14.875,38.325,41391.44828,70.24375,1715.352941,1345.045455,29.957143,5.615625,21.603125,28.525,41.56875,72.328125,3.471875,16.055172,3.544828,86.671875,5.490625,6.521875,19.815625,9.225,8.828125,1.75,6.203125,45.845442
820,6235.181818,21.509091,43.885,16.27619,9.633333,58.019048,24.719048,2.782105,70217.0,2.09,12.445,16.135,12.6,28.735,32239.5625,81.65,2583.0,1033.888889,108.6,3.938095,19.480952,29.504762,41.147619,64.295238,6.99,9.25,5.107143,92.828571,1.266667,3.314286,9.452381,13.56,14.19,0.38,13.842857,46.148973
822,1186.4,1.46,46.658824,26.457895,11.421053,57.436842,21.363158,2.962778,62642.41667,5.231579,13.194737,11.994737,10.831579,22.826316,46498.73333,84.773684,488.3,766.181818,24.2375,5.831579,40.315789,12.373684,19.931579,58.057895,1.131579,15.445455,14.209091,95.505263,0.2,3.226316,4.842105,14.805263,18.284211,0.326316,15.210526,44.866002
826,5280.277778,51.433333,42.853333,20.105882,12.076471,62.023529,20.594118,2.891765,67866.66667,3.376471,13.352941,10.988235,20.770588,31.758824,36220.92308,80.570588,2170.055556,811.583333,25.08,8.847059,28.347059,12.947059,22.252941,63.894118,2.51875,11.69,5.13,96.547059,0.547059,1.864706,4.694118,17.047059,7.835294,0.3,5.852941,40.688547
827,3803.25,1.99375,45.507143,15.266667,15.66,63.346667,13.44,2.847143,67529.1,12.733333,12.853333,20.28,8.433333,28.713333,41247.27273,79.42,1424.0,796.25,21.885714,5.6,35.1,15.813333,19.38,54.153333,3.707143,12.991667,10.216667,94.88,0.586667,3.253333,3.066667,13.6,12.026667,0.306667,9.28,42.674947
828,2961.461538,4.023077,47.658333,15.961538,19.0,60.546154,23.430769,2.82,71861.55556,1.015385,18.561538,27.476923,8.307692,35.784615,41049.5,71.823077,1269.846154,839,27.333333,2.907692,22.538462,24.953846,35.692308,62.430769,0.823077,16.9625,7.9125,97.838462,0.823077,0.484615,2.153846,17.346154,9.730769,0.123077,7.161538,40.604476
832,3472.884615,36.694231,40.93,17.575,12.226923,57.451923,22.667308,3.331,62981.25581,4.184615,11.588462,14.440385,7.290385,21.730769,28054.71111,81.386538,1232.115385,743.677419,27.031034,6.128846,33.682692,17.938462,22.426923,56.419231,2.489796,10.347368,9.368421,89.034615,2.525,4.203846,7.190385,20.205769,10.161538,2.344231,7.571154,41.984731
833,5537.405405,18.62973,39.052778,14.913514,7.913514,55.756757,22.975676,3.609444,57070.24242,5.062162,12.362162,13.048649,8.656757,21.705405,29459.88571,72.337838,1948.594595,854.967742,23.722581,14.691892,30.564865,13.067568,19.148649,63.367568,3.443243,14,7.76129,87.159459,4.791892,6.443243,22.318919,13.764865,14.218919,3.567568,6.864865,43.422554
834,5643.595238,96.478571,41.752381,14.285714,11.392857,55.185714,25.507143,3.42225,62778.32432,4.1875,12.74,13.835,9.4375,23.2725,29926.40541,79.4375,1776.119048,891.740741,23.990909,9.868293,27.57561,18.621951,25.34878,56.007143,3.447619,12.981818,5.551515,89.730952,5.914286,3.335714,11.97381,13.283333,11.417073,3.48,8.652381,42.467556
835,2648.148148,5.637037,51.362963,19.807407,15.685185,58.940741,19,2.947407,52298.07407,8.077778,13.044444,9.774074,5.651852,15.425926,26555.66667,79.022222,1060.666667,756.782609,24.882353,7.166667,34.937037,12.740741,18.559259,47.166667,6.451852,11,5.93913,90.844444,0.607407,3.325926,2.785185,21.525926,14.540741,0.62963,13.340741,39.790195
836,10886.26,116.886,43.473469,14.836,9.462,57.882,21.76,3.352653,61075.13043,3.168,12.48,13.62,8.606,22.226,29073.18367,77.098,3768.06,919.74359,27.02973,11.576,29.59,13.978,19.662,57.488,4.258,13.029545,6.890909,86.712,5.08,6.258,13.334,15.276,11.224,1.946,13.106,41.356058
837,23808.33333,678.791667,38.89,11.26,6.79,49.73,32.48,2.961,73453.1,3.1,13.72,16.73,17.27,34,37997.9,64.94,9739.166667,1174.2,28.34,4.35,18.93,28.91,46.02,68.01,3.75,13.65,0.3,87.3,2.0,5.28,8.14,11.05,10.47,1.75,8.44,40.934344
838,4796.716667,78.335,48.535593,19.403333,12.465,57.808333,21.898333,2.963621,61570.71698,4.021667,11.111667,12.643333,9.403333,22.046667,29645.18966,79.276667,1874.75,896.51282,26.068571,9.526667,31.888333,13.851667,23.301667,51.171667,4.261017,11.184,2.484,91.778333,0.55,3.553333,3.846667,19.268333,12.88,0.553333,13.978333,38.985926
840,17809.24419,421.138372,34.28,10.250588,5.796471,58.764706,27.663529,3.719412,85675.85542,2.010588,15.583529,21.008235,18.629412,39.637647,36665.08537,77.445882,5383.046512,1278.59375,31.678689,6.377647,26.688235,20.415294,29.777647,66.036471,3.318824,10.529333,4.156,86.334118,2.516471,4.72,9.563529,10.845882,8.123529,1.167059,6.484706,46.04107
841,23549.11111,1255.985185,32.873913,8.821739,4.686957,43.443478,41.234783,3.215909,71584.45455,4.395455,13.890909,16.618182,15.909091,32.527273,36260.0,56.604545,8539.62963,1242.681818,30.186364,8.556522,19.691304,25.173913,42.13913,69.821739,4.417391,11.557143,0.02381,72.543478,9.630435,6.669565,19.347826,10.734783,14.204545,4.536364,4.147826,44.426943
843,5274.076923,95.902564,34.026316,12.539474,5.286842,62.697368,24.786842,3.668684,76688.38235,2.255263,15.289474,19.734211,12.852632,32.586842,34281.51429,84.297368,1643.205128,935.931035,23.5375,5.376316,29.713158,20.513158,30.763158,64.497368,1.892105,9.033333,4.627273,93.905263,1.215789,2.989474,6.502632,10.402632,6.771053,0.489474,6.434211,41.250537
844,35217.16667,420.833333,31.133333,7.483333,4.25,53.4,32.533333,3.42,75275.8,2.46,15.7,19.78,14.36,34.14,34706.8,72.06,11969.5,1041.8,26.44,6.733333,22.716667,24.933333,31.933333,69.716667,3.066667,8.68,0.64,84.433333,3.433333,5.066667,14.883333,9.483333,8.84,1.38,5.783333,45.480687
845,2048.423077,8.726923,39.288,13.58,10.152,52.22,29.588,3.576667,52160.7619,7.42,12.608,11.248,4.272,15.52,25261.08333,74.56,753.5,718.933333,26.515385,10.216,32.532,8.688,13.64,52.612,6.8,7.268182,6.795455,79.388,0.52,2.356,8.872,21.236,17.7,2.956,6.944,46.772152
846,7104.311111,170.44,32.524444,10.828889,5.251111,60.155556,28.091111,3.616591,67241.28571,2.566667,15.057778,16.093333,9.18,25.273333,28570.56818,76.515556,2024.711111,906.052632,24.430303,8.153333,29.08,17.922222,24.473333,60.544444,3.382222,8.445238,5.497619,87.295556,7.157778,3.197778,11.871111,11.853333,13.535556,0.737778,5.391111,46.380237
847,3947.782609,29.234783,43.789552,16.122059,10.405882,58.864706,23.147059,3.362388,62002.25424,4.457353,13.991176,14.510294,8.032353,22.542647,27594.69841,77.998529,1348.768116,931.047619,24.661111,7.285294,26.641176,16.875,25.025,54.760294,4.355224,10.878846,3.182692,93.397059,1.979412,2.164706,5.351471,16.127941,10.310294,0.705882,8.605882,46.812034
850,32740.43182,1612.772727,35.351163,9.286047,5.3,41.774419,39.846512,3.286512,69031.60465,3.644186,13.125581,14.972093,15.686047,30.65814,37949.04651,54.634884,12055.56818,1256.139535,29.909302,16.067442,21.637209,20.74186,33.35814,67.916279,5.255814,13.534884,0.037209,66.94186,8.076744,12.034884,38.418605,10.855814,15.602326,5.227907,5.790698,47.353778
851,18446.88,113.0,41.996,13.864,10.316,46.956,31.16,3.3256,59464.6,2.672,12.72,15.132,7.984,23.116,30576.08,76.524,6203.32,1030.347826,43.3,15.44,32.912,11.384,17.556,50.872,7.596,8.421739,0.169565,68.428,7.916,8.964,37.036,17.508,15.68,2.636,9.524,47.915027
852,35899.11111,1166.42,41.827273,12.765909,9.152273,51.575,30.918182,3.047045,89964.86364,2.268182,13.163636,19.072727,23.243182,42.315909,44395.56818,69.652273,14220.22222,1506.395349,28.012195,6.488636,18.147727,27.145455,43.970455,63.418182,4.861364,13.511364,0.104545,75.322727,3.813636,7.336364,17.659091,10.636364,9.520455,1.863636,7.495455,47.876706
853,21449.13043,595.486957,44.805797,14.133333,11.955072,52.043478,27.091304,3.044478,65006.98413,3.6,12.783824,15.136765,10.423529,25.560294,32045.58462,72.104412,7656.144928,1236.758621,31.730189,15.481159,28.904348,13.850725,21.633333,53.904348,6.186957,9.558462,0.126154,72.713043,6.671014,11.608696,35.05942,17.285294,16.342647,4.460294,12.642029,46.520384
855,4597.047619,36.652381,42.58,14.725,11.48,45.955,29.935,3.318,53424.15,5.14,18.005,11.78,4.04,15.82,31045.94737,69.495,1722.190476,744.588235,22.59375,14.99,29.78,12.66,17.23,49.94,9.68,7.610526,0.568421,70.49,3.83,7.54,26.705,18.915,17.16,1.735,9.565,48.392287
856,7070.866667,49.997778,48.834091,17.493182,14.227273,52.679545,24.940909,3.008571,55208.76923,5.388372,11.811628,12.097674,8.351163,20.448837,29146.97619,76.769767,2721.488889,889.375,28.426667,12.295455,26.668182,16.190909,26.238636,44.804545,6.513636,12.612195,1.002439,79.615909,3.581818,9.145455,33.059091,20.363636,15.55,4.865116,14.179545,47.341427
857,23900.21053,688.005263,40.761765,12.741176,8.541176,43.608824,35.6,3.005161,64497.80645,3.887097,13.425806,15.306452,12.419355,27.725806,32226.79412,63.664516,9728.789474,1077.516129,28.512903,11.032353,21.523529,18.626471,32.829412,58.008824,7.145455,11.18125,0.05625,68.441176,9.720588,10.491176,35.411765,16.4,15.75625,3.767742,11.788235,46.434425
859,3023.846154,11.857692,47.558333,19.788,11.72,54.748,25.416,3.255,54328.47619,4.670833,16.941667,10.829167,6.466667,17.295833,27881.2381,79.425,1076.923077,748.857143,26.13,13.392,24.82,11.184,19.176,39.136,7.268,9.861905,0.866667,70.368,4.86,6.076,13.04,26.028,20.316,1.0125,12.276,46.848661
860,5204.5,404.938889,39.334286,15.775,8.180556,35.225,44.805556,3.443143,52867.66667,5.902857,9.851429,10.168571,8.094286,18.262857,25775.11429,71.711429,1736.305556,918.416667,28.425,14.708333,29.533333,11.308333,19.216667,54.791667,10.194444,9.237931,1.713793,41.897222,2.266667,3.761111,8.319444,15.211111,25.5,7.262857,8.294444,46.543223
863,9277.24,76.084,53.388,21.064,14.232,52.924,21.464,2.75125,54903.91667,4.458333,11.708333,14.966667,8.595833,23.5625,29732.0,71.904167,4122.28,976.652174,32.252381,8.716,25.768,14.888,26.164,48.84,6.964,12.956522,0.186957,85.836,4.116,5.864,15.704,18.824,15.364,2.054167,15.728,46.354354
864,8967.217391,62.873913,54.57,21.395238,16.214286,54.552381,19.704762,2.602857,47036.15,5.680952,11.028571,8.304762,6.019048,14.32381,26658.4,77.052381,4008.304348,829.071429,29.976923,14.790476,36.585714,11.914286,16.752381,36.685714,8.29,7.9,0.036842,80.452381,3.490476,5.433333,14.595238,25.209524,18.3,1.014286,14.914286,47.405859
870,3545.333333,26.315789,44.945283,18.656364,9.992727,42.596364,34.052727,4.16283,51305.38298,6.150909,9.465455,11.925455,8.254545,20.18,27407.14583,84.001818,1230.45614,841.1875,25.784,14.781818,35.650909,10.64,18.389091,49.061818,9.177358,8.506,2.512,51.656364,8.069091,8.756364,35.136364,19.270909,20.396364,7.44,9.590909,47.717592
871,34422.04545,905.659091,37.190476,10.62381,6.166667,39.47619,41.304762,3.153158,61962.31579,4.642105,12.305263,14.389474,12.668421,27.057895,31952.04762,60.478947,13933.68182,1043.578947,30.736842,9.371429,25.0,18.833333,35.028571,62.261905,5.984211,10.305263,0.194737,65.661905,8.733333,15.309524,47.380952,14.173684,15.063158,3.7,9.6,46.361282
873,3213.608696,33.830435,35.921739,10.313043,8.717391,31.4,50.713043,4.172273,37847.45,6.46087,9.282609,6.782609,4.895652,11.678261,20409.13043,80.030435,929.391304,715.833333,25.141667,19.978261,36.108696,5.369565,11.282609,42.295652,11.427273,6.405,2.835,14.495652,2.752174,5.304348,10.630435,15.930435,38.347826,6.330435,7.508696,44.920974
874,7946.066667,45.3,41.72,14.32,8.473333,42.106667,40.306667,3.527333,44940.8,5.106667,10.033333,10.98,6.413333,17.393333,23697.26667,78.346667,2623.4,837.3,30.5,14.5,32.886667,9.0,14.393333,49.52,9.893333,6.206667,2.82,41.3,5.613333,4.553333,19.14,16.073333,25.866667,10.393333,6.66,45.798482
875,3915.491803,27.070492,48.269643,18.383051,15.538983,40.335593,33.338983,3.463571,56015.46154,7.789831,10.90678,11.994915,9.352542,21.347458,32823.25,83.1,1588.606557,919.076923,32.078261,11.066102,28.281356,16.784746,29.655932,52.532203,5.632759,11.564583,2.429167,64.864407,16.550847,13.045763,61.937288,18.201695,18.244068,3.308475,9.550847,44.287657
877,1265.566667,1.633333,53.412,19.806897,15.437931,43.403448,29.989655,2.795556,45597.33333,10.972414,9.503448,11.213793,2.803448,14.017241,24416.1,80.010345,555.766667,677.111111,25.4125,14.813793,29.641379,6.910345,16.186207,42.375862,11.917857,6.884211,6.578947,68.427586,21.913793,7.903448,64.344828,29.627586,18.755172,2.858621,11.77931,45.584455
880,6395.431818,169.322727,42.383721,17.8,9.356818,45.290909,31.131818,3.253171,44833.75,7.402439,10.24878,9.243902,5.770732,15.014634,22025.15789,72.117073,2334.068182,709.8,37.866667,18.781395,25.234884,14.937209,27.246512,48.209091,6.278571,11.112821,2.133333,77.827273,7.918182,11.561364,54.077273,19.628571,19.72439,9.356098,10.081395,47.311308
881,3693.315789,3.089474,46.866667,18.711111,10.25,57.783333,17.766667,3.498824,51531.57143,4.7,10.85,10.672222,7.811111,18.483333,33056.8125,68.272222,1362.894737,693.25,26.5,13.061111,28.15,13.727778,22.488889,60.077778,4.083333,13.433333,12.783333,75.805556,13.122222,8.938889,27.766667,21.005556,12.472222,5.944444,9.1,45.966225
